dataset,root,data_split,facial_video,EEG,ECG,EDA,EOG,EMG,GSR,BVP,respiration,skin_temp,heart_rate,IBI,PPG,MEG,anno_type,self_annotation,external_annotation,partner_annotation,frame_size,fps,duration,EEG_vec_counts,EEG_ch,bool_both_file,participant_id,sample_id,fold
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/45_enthusiasm.mp4,./datasets/Emognition/EEG/45/45_ENTHUSIASM_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/45/45_enthusiasm_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/45/45_enthusiasm_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[7, 4, 8]",False,False,1080/1920,60,119.833333,30769,4,True,45,204,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/45_liking.mp4,./datasets/Emognition/EEG/45/45_LIKING_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/45/45_liking_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/45/45_liking_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[5, 2, 5]",False,False,1080/1920,60,111.366667,28693,4,True,45,205,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/45_fear.mp4,./datasets/Emognition/EEG/45/45_FEAR_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/45/45_fear_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/45/45_fear_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[3, 3, 2]",False,False,1080/1920,60,121.183333,31291,4,True,45,206,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/45_amusement.mp4,./datasets/Emognition/EEG/45/45_AMUSEMENT_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/45/45_amusement_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/45/45_amusement_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[8, 5, 6]",False,False,1080/1920,60,120.25,31078,4,True,45,207,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/45_sadness.mp4,./datasets/Emognition/EEG/45/45_SADNESS_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/45/45_sadness_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/45/45_sadness_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[3, 4, 2]",False,False,1080/1920,60,119.483333,30500,4,True,45,208,0
Emognition,./datasets/Emognition,test,./datasets/Emognition/cropped_video/46_baseline.mp4,./datasets/Emognition/EEG/46/46_BASELINE_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/46/46_baseline_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/46/46_baseline_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[5, 7, 5]",False,False,1080/1920,60,317.133333,81837,4,True,46,209,0
Emognition,./datasets/Emognition,test,./datasets/Emognition/cropped_video/46_neutral.mp4,./datasets/Emognition/EEG/46/46_NEUTRAL_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/46/46_neutral_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/46/46_neutral_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[5, 4, 4]",False,False,1080/1920,60,121.85,31534,4,True,46,210,0
Emognition,./datasets/Emognition,test,./datasets/Emognition/cropped_video/46_awe.mp4,./datasets/Emognition/EEG/46/46_AWE_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/46/46_awe_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/46/46_awe_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[6, 5, 6]",False,False,1080/1920,60,116.683333,30038,4,True,46,211,0
Emognition,./datasets/Emognition,test,./datasets/Emognition/cropped_video/46_disgust.mp4,./datasets/Emognition/EEG/46/46_DISGUST_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/46/46_disgust_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/46/46_disgust_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[3, 6, 3]",False,False,1080/1920,60,68.9,17699,4,True,46,212,0
Emognition,./datasets/Emognition,test,./datasets/Emognition/cropped_video/46_surprise.mp4,./datasets/Emognition/EEG/46/46_SURPRISE_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/46/46_surprise_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/46/46_surprise_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[5, 8, 4]",False,False,1080/1920,60,49.733333,12828,4,True,46,213,0
Emognition,./datasets/Emognition,test,./datasets/Emognition/cropped_video/46_anger.mp4,./datasets/Emognition/EEG/46/46_ANGER_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/46/46_anger_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/46/46_anger_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[4, 5, 3]",False,False,1080/1920,60,120.133333,31017,4,True,46,214,0
Emognition,./datasets/Emognition,test,./datasets/Emognition/cropped_video/46_enthusiasm.mp4,./datasets/Emognition/EEG/46/46_ENTHUSIASM_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/46/46_enthusiasm_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/46/46_enthusiasm_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[7, 5, 7]",False,False,1080/1920,60,119.816667,30752,4,True,46,215,0
Emognition,./datasets/Emognition,test,./datasets/Emognition/cropped_video/46_liking.mp4,./datasets/Emognition/EEG/46/46_LIKING_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/46/46_liking_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/46/46_liking_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[8, 7, 9]",False,False,1080/1920,60,111.383333,28709,4,True,46,216,0
Emognition,./datasets/Emognition,test,./datasets/Emognition/cropped_video/46_fear.mp4,./datasets/Emognition/EEG/46/46_FEAR_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/46/46_fear_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/46/46_fear_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[2, 7, 1]",False,False,1080/1920,60,120.9,31025,4,True,46,217,0
Emognition,./datasets/Emognition,test,./datasets/Emognition/cropped_video/46_amusement.mp4,./datasets/Emognition/EEG/46/46_AMUSEMENT_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/46/46_amusement_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/46/46_amusement_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[6, 5, 5]",False,False,1080/1920,60,119.733333,31025,4,True,46,218,0
Emognition,./datasets/Emognition,test,./datasets/Emognition/cropped_video/46_sadness.mp4,./datasets/Emognition/EEG/46/46_SADNESS_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/46/46_sadness_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/46/46_sadness_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[4, 4, 4]",False,False,1080/1920,60,119.65,30748,4,True,46,219,0
Emognition,./datasets/Emognition,test,./datasets/Emognition/cropped_video/47_baseline.mp4,./datasets/Emognition/EEG/47/47_BASELINE_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/47/47_baseline_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/47/47_baseline_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[5, 1, 5]",False,False,1080/1920,60,317.166667,81631,4,True,47,220,0
Emognition,./datasets/Emognition,test,./datasets/Emognition/cropped_video/47_neutral.mp4,./datasets/Emognition/EEG/47/47_NEUTRAL_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/47/47_neutral_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/47/47_neutral_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[5, 1, 5]",False,False,1080/1920,60,121.816667,31328,4,True,47,221,0
Emognition,./datasets/Emognition,test,./datasets/Emognition/cropped_video/47_awe.mp4,./datasets/Emognition/EEG/47/47_AWE_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/47/47_awe_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/47/47_awe_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[3, 7, 7]",False,False,1080/1920,60,116.7,30051,4,True,47,222,0
Emognition,./datasets/Emognition,test,./datasets/Emognition/cropped_video/47_disgust.mp4,./datasets/Emognition/EEG/47/47_DISGUST_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/47/47_disgust_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/47/47_disgust_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[2, 7, 1]",False,False,1080/1920,60,68.883333,17730,4,True,47,223,0
Emognition,./datasets/Emognition,test,./datasets/Emognition/cropped_video/47_surprise.mp4,./datasets/Emognition/EEG/47/47_SURPRISE_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/47/47_surprise_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/47/47_surprise_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[5, 6, 4]",False,False,1080/1920,60,49.8,12841,4,True,47,224,0
Emognition,./datasets/Emognition,test,./datasets/Emognition/cropped_video/47_anger.mp4,./datasets/Emognition/EEG/47/47_ANGER_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/47/47_anger_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/47/47_anger_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[3, 6, 2]",False,False,1080/1920,60,120.016667,31054,4,True,47,225,0
Emognition,./datasets/Emognition,test,./datasets/Emognition/cropped_video/47_enthusiasm.mp4,./datasets/Emognition/EEG/47/47_ENTHUSIASM_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/47/47_enthusiasm_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/47/47_enthusiasm_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[7, 6, 9]",False,False,1080/1920,60,119.983333,27065,4,True,47,226,0
Emognition,./datasets/Emognition,test,./datasets/Emognition/cropped_video/47_liking.mp4,./datasets/Emognition/EEG/47/47_LIKING_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/47/47_liking_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/47/47_liking_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[7, 6, 8]",False,False,1080/1920,60,111.783333,28741,4,True,47,227,0
Emognition,./datasets/Emognition,test,./datasets/Emognition/cropped_video/47_fear.mp4,./datasets/Emognition/EEG/47/47_FEAR_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/47/47_fear_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/47/47_fear_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[4, 5, 3]",False,False,1080/1920,60,120.766667,31058,4,True,47,228,0
Emognition,./datasets/Emognition,test,./datasets/Emognition/cropped_video/47_amusement.mp4,./datasets/Emognition/EEG/47/47_AMUSEMENT_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/47/47_amusement_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/47/47_amusement_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[7, 7, 7]",False,False,1080/1920,60,120.116667,30809,4,True,47,229,0
Emognition,./datasets/Emognition,test,./datasets/Emognition/cropped_video/47_sadness.mp4,./datasets/Emognition/EEG/47/47_SADNESS_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/47/47_sadness_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/47/47_sadness_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[2, 8, 2]",False,False,1080/1920,60,119.316667,30908,4,True,47,230,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/48_baseline.mp4,./datasets/Emognition/EEG/48/48_BASELINE_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/48/48_baseline_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/48/48_baseline_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[5, 1, 2]",False,False,1080/1920,60,317.133333,81474,4,True,48,231,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/48_neutral.mp4,./datasets/Emognition/EEG/48/48_NEUTRAL_STIMULUS_MUSE.csv,False,False,False,False,False,./datasets/Emognition/study_data/48/48_neutral_STIMULUS_SAMSUNG_WATCH.json,False,False,False,False,False,False,"valence, arousal, motivation","[6, 4, 6]",False,False,1080/1920,60,121.766667,31532,4,True,48,232,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/48_awe.mp4,./datasets/Emognition/EEG/48/48_AWE_STIMULUS_MUSE.csv,False,False,False,False,False,./datasets/Emognition/study_data/48/48_awe_STIMULUS_SAMSUNG_WATCH.json,False,False,False,False,False,False,"valence, arousal, motivation","[6, 2, 9]",False,False,1080/1920,60,116.683333,30231,4,True,48,233,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/48_disgust.mp4,./datasets/Emognition/EEG/48/48_DISGUST_STIMULUS_MUSE.csv,False,False,False,False,False,./datasets/Emognition/study_data/48/48_disgust_STIMULUS_SAMSUNG_WATCH.json,False,False,False,False,False,False,"valence, arousal, motivation","[6, 8, 1]",False,False,1080/1920,60,68.866667,17692,4,True,48,234,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/48_surprise.mp4,./datasets/Emognition/EEG/48/48_SURPRISE_STIMULUS_MUSE.csv,False,False,False,False,False,./datasets/Emognition/study_data/48/48_surprise_STIMULUS_SAMSUNG_WATCH.json,False,False,False,False,False,False,"valence, arousal, motivation","[5, 5, 5]",False,False,1080/1920,60,49.7,12837,4,True,48,235,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/48_anger.mp4,./datasets/Emognition/EEG/48/48_ANGER_STIMULUS_MUSE.csv,False,False,False,False,False,./datasets/Emognition/study_data/48/48_anger_STIMULUS_SAMSUNG_WATCH.json,False,False,False,False,False,False,"valence, arousal, motivation","[3, 4, 3]",False,False,1080/1920,60,120.0,31054,4,True,48,236,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/48_enthusiasm.mp4,./datasets/Emognition/EEG/48/48_ENTHUSIASM_STIMULUS_MUSE.csv,False,False,False,False,False,./datasets/Emognition/study_data/48/48_enthusiasm_STIMULUS_SAMSUNG_WATCH.json,False,False,False,False,False,False,"valence, arousal, motivation","[6, 5, 6]",False,False,1080/1920,60,119.85,30773,4,True,48,237,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/48_liking.mp4,./datasets/Emognition/EEG/48/48_LIKING_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/48/48_liking_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/48/48_liking_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[6, 3, 9]",False,False,1080/1920,60,111.233333,28730,4,True,48,238,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/48_fear.mp4,./datasets/Emognition/EEG/48/48_FEAR_STIMULUS_MUSE.csv,False,False,False,False,False,./datasets/Emognition/study_data/48/48_fear_STIMULUS_SAMSUNG_WATCH.json,False,False,False,False,False,False,"valence, arousal, motivation","[1, 8, 1]",False,False,1080/1920,60,120.733333,31025,4,True,48,239,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/48_amusement.mp4,./datasets/Emognition/EEG/48/48_AMUSEMENT_STIMULUS_MUSE.csv,False,False,False,False,False,./datasets/Emognition/study_data/48/48_amusement_STIMULUS_SAMSUNG_WATCH.json,False,False,False,False,False,False,"valence, arousal, motivation","[6, 3, 6]",False,False,1080/1920,60,120.083333,31012,4,True,48,240,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/48_sadness.mp4,./datasets/Emognition/EEG/48/48_SADNESS_STIMULUS_MUSE.csv,False,False,False,False,False,./datasets/Emognition/study_data/48/48_sadness_STIMULUS_SAMSUNG_WATCH.json,False,False,False,False,False,False,"valence, arousal, motivation","[4, 2, 2]",False,False,1080/1920,60,119.45,30748,4,True,48,241,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/49_baseline.mp4,./datasets/Emognition/EEG/49/49_BASELINE_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/49/49_baseline_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/49/49_baseline_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[5, 1, 5]",False,False,1080/1920,60,317.033333,81564,4,True,49,242,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/49_neutral.mp4,./datasets/Emognition/EEG/49/49_NEUTRAL_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/49/49_neutral_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/49/49_neutral_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[5, 2, 5]",False,False,1080/1920,60,121.816667,31536,4,True,49,243,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/49_awe.mp4,./datasets/Emognition/EEG/49/49_AWE_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/49/49_awe_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/49/49_awe_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[6, 2, 6]",False,False,1080/1920,60,116.683333,30282,4,True,49,244,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/49_disgust.mp4,./datasets/Emognition/EEG/49/49_DISGUST_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/49/49_disgust_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/49/49_disgust_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[3, 4, 3]",False,False,1080/1920,60,68.783333,17674,4,True,49,245,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/49_surprise.mp4,./datasets/Emognition/EEG/49/49_SURPRISE_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/49/49_surprise_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/49/49_surprise_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[5, 3, 5]",False,False,1080/1920,60,49.683333,12836,4,True,49,246,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/49_anger.mp4,./datasets/Emognition/EEG/49/49_ANGER_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/49/49_anger_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/49/49_anger_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[2, 4, 3]",False,False,1080/1920,60,120.033333,31036,4,True,49,247,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/49_enthusiasm.mp4,./datasets/Emognition/EEG/49/49_ENTHUSIASM_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/49/49_enthusiasm_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/49/49_enthusiasm_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[7, 3, 7]",False,False,1080/1920,60,119.416667,31019,4,True,49,248,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/49_liking.mp4,./datasets/Emognition/EEG/49/49_LIKING_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/49/49_liking_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/49/49_liking_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[7, 4, 7]",False,False,1080/1920,60,111.6,28718,4,True,49,249,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/49_fear.mp4,./datasets/Emognition/EEG/49/49_FEAR_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/49/49_fear_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/49/49_fear_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[4, 3, 4]",False,False,1080/1920,60,120.633333,31008,4,True,49,250,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/49_amusement.mp4,./datasets/Emognition/EEG/49/49_AMUSEMENT_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/49/49_amusement_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/49/49_amusement_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[6, 4, 5]",False,False,1080/1920,60,120.016667,31013,4,True,49,251,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/49_sadness.mp4,./datasets/Emognition/EEG/49/49_SADNESS_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/49/49_sadness_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/49/49_sadness_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[4, 3, 3]",False,False,1080/1920,60,119.216667,30505,4,True,49,252,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/50_baseline.mp4,./datasets/Emognition/EEG/50/50_BASELINE_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/50/50_baseline_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/50/50_baseline_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[5, 1, 4]",False,False,1080/1920,60,317.016667,81546,4,True,50,253,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/50_neutral.mp4,./datasets/Emognition/EEG/50/50_NEUTRAL_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/50/50_neutral_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/50/50_neutral_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[5, 1, 5]",False,False,1080/1920,60,121.583333,31247,4,True,50,254,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/50_awe.mp4,./datasets/Emognition/EEG/50/50_AWE_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/50/50_awe_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/50/50_awe_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[6, 2, 7]",False,False,1080/1920,60,116.65,29954,4,True,50,255,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/50_disgust.mp4,./datasets/Emognition/EEG/50/50_DISGUST_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/50/50_disgust_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/50/50_disgust_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[3, 5, 2]",False,False,1080/1920,60,68.833333,17652,4,True,50,256,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/50_surprise.mp4,./datasets/Emognition/EEG/50/50_SURPRISE_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/50/50_surprise_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/50/50_surprise_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[5, 5, 4]",False,False,1080/1920,60,49.683333,12804,4,True,50,257,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/50_anger.mp4,./datasets/Emognition/EEG/50/50_ANGER_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/50/50_anger_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/50/50_anger_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[1, 8, 1]",False,False,1080/1920,60,120.066667,30972,4,True,50,258,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/50_enthusiasm.mp4,./datasets/Emognition/EEG/50/50_ENTHUSIASM_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/50/50_enthusiasm_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/50/50_enthusiasm_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[7, 5, 8]",False,False,1080/1920,60,119.916667,30972,4,True,50,259,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/50_liking.mp4,./datasets/Emognition/EEG/50/50_LIKING_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/50/50_liking_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/50/50_liking_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[8, 3, 7]",False,False,1080/1920,60,111.366667,28680,4,True,50,260,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/50_fear.mp4,./datasets/Emognition/EEG/50/50_FEAR_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/50/50_fear_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/50/50_fear_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[4, 3, 4]",False,False,1080/1920,60,120.883333,30981,4,True,50,261,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/50_amusement.mp4,./datasets/Emognition/EEG/50/50_AMUSEMENT_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/50/50_amusement_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/50/50_amusement_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[6, 5, 4]",False,False,1080/1920,60,120.083333,27651,4,True,50,262,0
